id,text
9416,"when it was time for her to go back to work , i thought i would lose my f**king mind ."
9417,i did n't want to share her with anyone .
9418,"i knew it was selfish ; she had a life , a career that she loved ."
9419,`` i want you to move in here with me . ''
9420,"she did n't seem too certain , still fighting those doubts i guess ."
9421,"`` scratch that , i 'll send a service over to help you pack up , but when i get home this evening your little ass better be here . ''"
9422,i left before she could give me an argument .
9423,i was pissed off the whole day and did n't know why .
9424,"in the last three weeks , i could pick up the phone and call her whenever i wanted ."
9425,now she was busy doing her thing .
9426,i did n't like it one f**king bit .
9427,when had i become this person ?
9428,"i knew that what i felt for this girl was more than i 'd ever felt before , but still , this overpowering need to possess her completely , to dominate her life , was new to me ."
9429,her upcoming show was out of town and i would n't be able to make it because of the timing .
9430,i was going to be without her for two weeks while she travelled outside the country for a eight night show .
9431,"she 'd been going to the studio to rehearse the last couple of days coming onto the end of our time together , but she 'd been there in the evenings ."
9432,"she never said what if anything her handlers had said about the arrangement , but that could be because i 'd let her know one day when she tried to broach the subject that i really did n't give a f**k. i heard her as soon as i cleared the door that evening ."
9433,"good , that meant i did n't have to hunt her down and drag her ass back home ."
9434,i 'd half expected her to disobey my order to be here when i got home .
9435,there were boxes in the living room and i breathed a little easier .
9436,looks like i was getting my way after all .
9437,`` hey ! ''
9438,she was in the kitchen when i walked up on her .
9439,she had n't heard me because she had earphones on .
9440,"pulling them out , she looked up at me with her little shy smile ."
9441,i knew she was fretting again about where we were going .
9442,i imagine moving in here with me was a big step for her .
9443,"she 'd never lived with a man before , and i had to keep reminding myself that she was young yet ."
9444,`` did everything go okay with the move today ? ''
9445,"`` yeah , i still have some stuff to bring over and some will have to go into storage . ''"
9446,`` did they give you any trouble with the lease ? ''
9447,`` uh about that ... i 'm not sure that i wan na give up the place just yet . ''
9448,i just looked at her not saying anything .
9449,"`` when i asked you to move in here , did you think i meant for a few weeks or something ? ''"
9450,"`` no , i do n't know . ''"
9451,`` take care of the lease shiane .
9452,or i will .
9453,"do n't forget , i 'm a businessman ."
9454,it makes no sense whatsoever for you to keep that place and pay the exorbitant rent for an empty apartment .
9455,"i understand that you still have doubts and fears , but i 'm not about to let them get in the way of things ."
9456,"i 've spent the last three weeks trying to show you , but apparently that was n't enough so you 're just gon na have to decide if you want to take a chance at happiness or not ."
9457,a word to the wise : i wo n't pay for someone else 's short- comings .
9458,"so if that 's what this is about , you can kill that shit right f**king now . ''"
9459,"it seemed like we were about to have our first real argument there for a minute , but then she backed down ."
9460,she needed me to take charge and i had no problem with that .
9461,"she 'd gone from under her parents ' care , straight to this manager 's handling , so basically , she 's been told what to do her whole life ."
9462,"some people rebel against that , but with shiane , it was quite the opposite ."
9463,she needed it .
9464,she left two days later for europe and i spent the time gathering as much information as i could on her manager and the other people around her .
9465,"i did n't like that pill deal she 'd told me about , and from some of the things she 'd said , i was n't too sure that her best interest was being taken care of ."
9466,"as her man , it was up to me to see that no one was taking advantage of her ."
9467,"and though our relationship had been spared the spotlight thus far , it was only a matter of time before word leaked out ."
9468,and how would it look for wall street 's whiz kid to be letting others take advantage of his woman ?
9469,"we talked every night after her show no matter what time it was , that was a stipulation that i 'd made before she left ."
9470,"she could get away during the day because i knew she was busy with rehearsals , but at night i needed to know that she was safe ."
9471,"we did facetime until she fell asleep ; each night , i could see that my baby was exhausted but she seemed to be having fun ."
9472,there was a lot of buzz in the headlines about her shows but i did n't listen or read any of it .
